航空公司 进港航班号 进机位时间 出机位时间 国际国内属性 飞行任务 机型 进出港总人数
CZ 1326 2015-7-26 13:00:00 2015-7-26 14:15:00 国际 Y E90 140
CZ 1327 2015-7-26 13:00:00 2015-7-26 14:00:00 国际 Y 320 312
CZ 1328 2015-7-26 13:05:00 2015-7-26 13:55:00 国内 Y 320 312
FM 1329 2015-7-26 13:05:00 2015-7-26 13:50:00 国内 Y 738 378
CZ 1330 2015-7-26 13:10:00 2015-7-26 15:15:00 国内 3 E90 140
CZ 1331 2015-7-26 13:10:00 2015-7-26 14:55:00 国内 Y 752 478
CA 1332 2015-7-26 13:10:00 2015-7-26 14:25:00 国内 Y 73W 298
CZ 1333 2015-7-26 13:10:00 2015-7-26 14:45:00 国内 Y E90 140
MF 1334 2015-7-26 13:15:00 2015-7-26 14:10:00 国内 Y 73G 268
8M 1335 2015-7-26 13:15:00 2015-7-26 14:15:00 国际 Y 319 252
HU 1336 2015-7-26 13:20:00 2015-7-26 16:15:00 国内 Y 738 378
CZ 1337 2015-7-26 13:20:00 2015-7-26 14:20:00 国内 Y 738 378
CZ 1338 2015-7-26 13:25:00 2015-7-26 15:05:00 国际 Y 738 378
ZH 1339 2015-7-26 13:25:00 2015-7-26 14:05:00 国内 Y 320 312
CZ 1340 2015-7-26 13:25:00 2015-7-26 14:25:00 国内 Y 738 378
JL 1341 2015-7-26 13:25:00 2015-7-26 14:35:00 国际 Y 763 538
SV 1342 2015-7-26 13:30:00 2015-7-26 15:25:00 国际 Y 772 752
MU 1343 2015-7-26 13:30:00 2015-7-26 14:30:00 国内 Y 73W 298
GJ 1344 2015-7-26 13:35:00 2015-7-26 14:40:00 国内 Y 320 312
MH 1345 2015-7-26 13:35:00 2015-7-26 14:40:00 国际 Y 333 670
CZ 1346 2015-7-26 13:40:00 2015-7-26 14:25:00 国内 Y 73G 268
CZ 1347 2015-7-26 13:45:00 2015-7-26 14:50:00 国内 Y 320 312
CZ 1348 2015-7-26 13:45:00 2015-7-26 15:55:00 国内 Y 320 312
CZ 1349 2015-7-26 13:45:00 2015-7-26 15:10:00 国内 Y 738 378
CZ 1350 2015-7-26 13:50:00 2015-7-26 14:55:00 国内 Y E90 140
ZH 1351 2015-7-26 13:50:00 2015-7-26 14:50:00 国内 Y 738 378
CZ 1352 2015-7-26 13:50:00 2015-7-26 17:40:00 国际 D 73G 268
ZH 1353 2015-7-26 13:50:00 2015-7-26 15:30:00 国内 Y 738 378
CZ 1354 2015-7-26 13:55:00 2015-7-26 16:05:00 国内 D 320 312
CZ 1355 2015-7-26 13:55:00 2015-7-26 14:50:00 国内 Y 319 252
CZ 1356 2015-7-26 13:55:00 2015-7-26 14:45:00 国内 Y 319 252
CZ 1357 2015-7-26 13:55:00 2015-7-26 15:50:00 国内 Y 752 478
MU 1358 2015-7-26 13:55:00 2015-7-26 15:35:00 国内 Y 738 378
OQ 1359 2015-7-26 14:00:00 2015-7-26 15:00:00 国内 Y 320 312
KN 1360 2015-7-26 14:00:00 2015-7-26 15:20:00 国内 Y 738 378
CZ 1361 2015-7-26 14:05:00 2015-7-26 19:00:00 国内 Y 73W 298
HU 1362 2015-7-26 14:05:00 2015-7-26 14:55:00 国内 Y 738 378
CZ 1363 2015-7-26 14:05:00 2015-7-26 15:50:00 国内 Y 772 752
CZ 1364 2015-7-26 14:05:00 2015-7-26 15:45:00 国内 D 73G 268
CA 1365 2015-7-26 14:10:00 2015-7-26 15:30:00 国内 3 744 1048
CA 1366 2015-7-26 14:10:00 2015-7-26 15:25:00 国内 Y 319 252
CZ 1367 2015-7-26 14:10:00 2015-7-26 14:00:00 国内 Y 333 670
VN 1368 2015-7-26 14:10:00 2015-7-26 15:15:00 国际 Y 321 362
ZH 1369 2015-7-26 14:15:00 2015-7-26 15:40:00 国内 Y 320 312
CZ 1370 2015-7-26 14:15:00 2015-7-26 16:00:00 国内 Y 788 500
CZ 1371 2015-7-26 14:15:00 2015-7-26 16:50:00 国内 Y E90 140
CZ 1372 2015-7-26 14:20:00 2015-7-26 15:25:00 国内 Y 319 252
CZ 1373 2015-7-26 14:20:00 2015-7-26 15:15:00 国内 3 738 378
CZ 1374 2015-7-26 14:25:00 2015-7-26 16:25:00 国内 Y E90 140
CZ 1375 2015-7-26 14:25:00 2015-7-26 18:25:00 国内 Y 738 378
CZ 1376 2015-7-26 14:25:00 2015-7-26 15:10:00 国内 Y 738 378
CZ 1377 2015-7-26 14:30:00 2015-7-26 16:05:00 国内 Y E90 140
CZ 1378 2015-7-26 14:30:00 2015-7-26 16:05:00 国际 Y 738 378
CZ 1379 2015-7-26 14:30:00 2015-7-26 16:20:00 国际 Y 320 312
TG 1380 2015-7-26 14:35:00 2015-7-26 15:45:00 国际 Y 773 730
CZ 1381 2015-7-26 14:35:00 2015-7-26 17:00:00 国内 Y E90 140
CZ 1382 2015-7-26 14:40:00 2015-7-26 20:00:00 国内 Y 321 362
MU 1383 2015-7-26 14:40:00 2015-7-26 15:55:00 国内 Y 738 378
CA 1384 2015-7-26 14:40:00 2015-7-26 16:30:00 国内 Y 738 378
QR 1385 2015-7-26 14:45:00 2015-7-27 1:55:00 国际 Y 773 730
GA 1386 2015-7-26 14:45:00 2015-7-26 15:45:00 国际 Y 738 378
CZ 1387 2015-7-26 14:45:00 2015-7-26 18:45:00 国内 Y 738 378
CZ 1388 2015-7-26 14:45:00 2015-7-26 19:45:00 国内 Y 320 312
MU 1389 2015-7-26 14:50:00 2015-7-27 0:05:00 国际 M 738 378
CZ 1390 2015-7-26 14:50:00 2015-7-26 16:55:00 国际 Y 320 312
CZ 1391 2015-7-26 14:55:00 2015-7-26 16:00:00 国际 Y 321 362
ZH 1392 2015-7-26 14:55:00 2015-7-26 15:40:00 国内 D 320 312
MU 1393 2015-7-26 14:55:00 2015-7-26 16:35:00 国内 Y 321 362
ET 1394 2015-7-26 14:55:00 2015-7-27 0:30:00 国际 Y 773 730
HU 1395 2015-7-26 15:00:00 2015-7-26 16:00:00 国际 Y 738 378
CZ 1396 2015-7-26 15:00:00 2015-7-26 17:15:00 国际 3 320 312
CZ 1397 2015-7-26 15:00:00 2015-7-26 15:55:00 国内 Y 319 252
CZ 1398 2015-7-26 15:05:00 2015-7-26 20:05:00 国内 Y 738 378
CZ 1399 2015-7-26 15:05:00 2015-7-26 16:25:00 国内 Y 321 362
CZ 1400 2015-7-26 15:05:00 2015-7-26 16:15:00 国内 Y 319 252
MU 1401 2015-7-26 15:05:00 2015-7-26 16:05:00 国内 Y 73G 268
3U 1402 2015-7-26 15:10:00 2015-7-26 16:15:00 国内 Y 321 362
ZH 1403 2015-7-26 15:10:00 2015-7-26 16:50:00 国内 Y 738 378
CZ 1404 2015-7-26 15:10:00 2015-7-26 17:45:00 国内 Y 773 730
CZ 1405 2015-7-26 15:10:00 2015-7-26 17:10:00 国际 Y 738 378
HU 1406 2015-7-26 15:15:00 2015-7-26 16:30:00 国内 3 333 670
CA 1407 2015-7-26 15:15:00 2015-7-26 16:30:00 国内 Y 738 378
9C 1408 2015-7-26 15:15:00 2015-7-26 16:10:00 国内 Y 320 312
CZ 1409 2015-7-26 15:15:00 2015-7-26 18:30:00 国内 Y 320 312
VN 1410 2015-7-26 15:20:00 2015-7-26 16:20:00 国际 Y 321 362
CZ 1411 2015-7-26 15:20:00 2015-7-26 16:10:00 国内 Y 738 378
MU 1412 2015-7-26 15:20:00 2015-7-26 16:15:00 国内 Y 319 252
CZ 1413 2015-7-26 15:20:00 2015-7-26 16:20:00 国内 Y 738 378
CZ 1414 2015-7-26 15:25:00 2015-7-26 17:05:00 国内 Y 320 312
CZ 1415 2015-7-26 15:25:00 2015-7-26 16:40:00 国内 Y 320 312
MS 1416 2015-7-26 15:30:00 2015-7-26 23:20:00 国际 Y 773 730
3U 1417 2015-7-26 15:30:00 2015-7-26 16:35:00 国内 Y 319 252
CZ 1418 2015-7-26 15:35:00 2015-7-26 16:25:00 国内 Y 320 312
CZ 1419 2015-7-26 15:35:00 2015-7-26 16:40:00 国内 Y 319 252
CZ 1420 2015-7-26 15:35:00 2015-7-26 19:05:00 国内 Y 73W 298
CA 1421 2015-7-26 15:40:00 2015-7-26 16:45:00 国内 Y 738 378
CZ 1422 2015-7-26 15:40:00 2015-7-26 16:50:00 国内 Y 320 312
CZ 1423 2015-7-26 15:45:00 2015-7-26 17:00:00 国内 Y 321 362
CZ 1424 2015-7-26 15:45:00 2015-7-26 17:00:00 国内 Y 319 252
CZ 1425 2015-7-26 15:50:00 2015-7-26 17:35:00 国内 Y 320 312
MU 1426 2015-7-26 15:50:00 2015-7-26 16:40:00 国内 Y 320 312
CA 1427 2015-7-26 15:50:00 2015-7-26 16:50:00 国内 Y 321 362
MU 1428 2015-7-26 15:55:00 2015-7-26 16:55:00 国内 Y 320 312
CZ 1429 2015-7-26 15:55:00 2015-7-26 18:35:00 国内 Y 332 606
CZ 1430 2015-7-26 15:55:00 2015-7-26 18:50:00 国际 Y 738 378
CZ 1431 2015-7-26 16:00:00 2015-7-26 17:20:00 国内 Y 320 312
MU 1432 2015-7-26 16:00:00 2015-7-26 17:30:00 国内 Y 321 362
CZ 1433 2015-7-26 16:00:00 2015-7-26 17:40:00 国内 Y 319 252
CA 1434 2015-7-26 16:05:00 2015-7-26 17:05:00 国内 Y 320 312
MF 1435 2015-7-26 16:05:00 2015-7-26 17:15:00 国内 Y 73G 268
9C 1436 2015-7-26 16:10:00 2015-7-26 17:05:00 国内 Y 320 312
CZ 1437 2015-7-26 16:10:00 2015-7-26 21:00:00 国际 Y 333 670
CZ 1438 2015-7-26 16:10:00 2015-7-26 19:00:00 国际 Y 333 670
CZ 1439 2015-7-26 16:15:00 2015-7-26 18:00:00 国内 Y 738 378
CZ 1440 2015-7-26 16:20:00 2015-7-26 17:10:00 国际 Y 319 252
TK 1441 2015-7-26 16:20:00 2015-7-26 23:00:00 国际 Y 773 730
CA 1442 2015-7-26 16:25:00 2015-7-26 17:30:00 国内 Y 319 252
ZH 1443 2015-7-26 16:25:00 2015-7-26 17:15:00 国内 Y 738 378
CZ 1444 2015-7-26 16:30:00 2015-7-26 17:35:00 国内 Y 321 362
MU 1445 2015-7-26 16:30:00 2015-7-26 17:30:00 国内 Y 320 312
MU 1446 2015-7-26 16:30:00 2015-7-26 17:40:00 国内 Y 73G 268
CZ 1447 2015-7-26 16:30:00 2015-7-26 17:45:00 国内 Y 319 252
CZ 1448 2015-7-26 16:35:00 2015-7-26 18:45:00 国内 Y 738 378
CZ 1449 2015-7-26 16:35:00 2015-7-26 17:35:00 国内 Y 320 312
CZ 1450 2015-7-26 16:35:00 2015-7-26 17:00:00 国内 Y 773 730
CZ 1451 2015-7-26 16:35:00 2015-7-26 15:40:00 国内 Y 319 252
MU 1452 2015-7-26 16:40:00 2015-7-26 17:35:00 国内 M 738 378
CZ 1453 2015-7-26 16:40:00 2015-7-27 8:25:00 国内 Y 788 500
CZ 1454 2015-7-26 16:45:00 2015-7-26 19:00:00 国内 Y 321 362
CZ 1455 2015-7-26 16:50:00 2015-7-26 19:25:00 国内 Y 319 252
CZ 1456 2015-7-26 16:50:00 2015-7-26 18:05:00 国内 Y 319 252
MU 1457 2015-7-26 16:55:00 2015-7-26 17:45:00 国内 Y 320 312
AF 1458 2015-7-26 16:55:00 2015-7-26 23:05:00 国际 Y 772 752
MU 1459 2015-7-26 17:00:00 2015-7-26 17:55:00 国内 Y 320 312
CZ 1460 2015-7-26 17:00:00 2015-7-26 21:15:00 国际 Y 333 670
CZ 1461 2015-7-26 17:00:00 2015-7-26 18:00:00 国内 Y 738 378
OQ 1462 2015-7-26 17:00:00 2015-7-26 18:05:00 国内 Y 320 312
CZ 1463 2015-7-26 17:05:00 2015-7-26 18:30:00 国际 Y 321 362
CZ 1464 2015-7-26 17:05:00 2015-7-26 19:30:00 国内 Y 73W 298
CZ 1465 2015-7-26 17:05:00 2015-7-27 12:00:00 国内 Y 788 500
CA 1466 2015-7-26 17:10:00 2015-7-26 18:30:00 国内 Y 321 362
CZ 1467 2015-7-26 17:10:00 2015-7-26 18:05:00 国内 Y 320 312
CZ 1468 2015-7-26 17:10:00 2015-7-27 14:00:00 国际 Y 788 500
CA 1469 2015-7-26 17:10:00 2015-7-26 18:25:00 国内 Y 773 730
HU 1470 2015-7-26 17:15:00 2015-7-26 18:10:00 国内 Y 738 378
CZ 1471 2015-7-26 17:15:00 2015-7-27 12:35:00 国际 Y 788 500
MU 1472 2015-7-26 17:15:00 2015-7-26 18:30:00 国内 Y 321 362
UL 1473 2015-7-26 17:15:00 2015-7-26 18:35:00 国际 Y 332 606
HU 1474 2015-7-26 17:20:00 2015-7-26 17:50:00 国内 Y 738 378
MF 1475 2015-7-26 17:20:00 2015-7-26 18:15:00 国内 Y 738 378
CZ 1476 2015-7-26 17:20:00 2015-7-27 8:30:00 国际 Y 788 500
CZ 1477 2015-7-26 17:20:00 2015-7-26 18:10:00 国内 Y 738 378
HU 1478 2015-7-26 17:25:00 2015-7-26 18:10:00 国内 Y 738 378
CZ 1479 2015-7-26 17:25:00 2015-7-26 16:35:00 国内 Y 738 378
CZ 1480 2015-7-26 17:25:00 2015-7-26 19:10:00 国内 Y 73W 298
ZH 1481 2015-7-26 17:30:00 2015-7-26 18:35:00 国内 Y 320 312
YT 1482 2015-7-26 17:30:00 2015-7-27 10:00:00 国内 5 G55 30
CZ 1483 2015-7-26 17:35:00 2015-7-26 19:30:00 国际 Y 321 362
CA 1484 2015-7-26 17:35:00 2015-7-26 18:45:00 国内 Y 320 312
CZ 1485 2015-7-26 17:35:00 2015-7-26 20:40:00 国内 Y 738 378
CZ 1486 2015-7-26 17:40:00 2015-7-26 20:15:00 国内 Y 738 378
CA 1487 2015-7-26 17:40:00 2015-7-26 18:40:00 国内 Y 73G 268
CZ 1488 2015-7-26 17:40:00 2015-7-26 19:35:00 国内 Y 319 252
CZ 1489 2015-7-26 17:45:00 2015-7-26 19:05:00 国内 Y 752 478
HU 1490 2015-7-26 17:50:00 2015-7-26 18:40:00 国内 Y 73G 268
MU 1491 2015-7-26 17:50:00 2015-7-26 18:50:00 国内 Y 73G 268
CZ 1492 2015-7-26 17:50:00 2015-7-26 21:05:00 国际 Y 333 670
CA 1493 2015-7-26 17:55:00 2015-7-27 9:15:00 国内 Y 73G 268
CZ 1494 2015-7-26 17:55:00 2015-7-26 19:15:00 国内 Y E90 140
CZ 1495 2015-7-26 17:55:00 2015-7-26 18:55:00 国内 Y 738 378
HU 1496 2015-7-26 17:55:00 2015-7-26 19:15:00 国内 Y 738 378
CZ 1497 2015-7-26 18:00:00 2015-7-26 19:50:00 国内 Y 320 312
FM 1498 2015-7-26 18:00:00 2015-7-26 19:45:00 国内 Y 738 378
CZ 1499 2015-7-26 18:00:00 2015-7-26 19:00:00 国内 Y 321 362
FM 1500 2015-7-26 18:05:00 2015-7-26 19:30:00 国内 Y 738 378
ZH 1501 2015-7-26 18:05:00 2015-7-26 18:25:00 国内 Y 320 312
CZ 1502 2015-7-26 18:10:00 2015-7-26 18:45:00 国内 Y E90 140
CA 1503 2015-7-26 18:10:00 2015-7-26 19:10:00 国内 Y 73G 268
ZH 1504 2015-7-26 18:10:00 2015-7-26 18:55:00 国内 Y 320 312
MF 1505 2015-7-26 18:15:00 2015-7-26 19:10:00 国内 Y 738 378
CZ 1506 2015-7-26 18:15:00 2015-7-26 20:05:00 国内 Y 320 312
CA 1507 2015-7-26 18:15:00 2015-7-26 19:30:00 国内 Y 772 752
SC 1508 2015-7-26 18:20:00 2015-7-26 20:05:00 国内 Y 738 378
CI 1509 2015-7-26 18:20:00 2015-7-26 20:50:00 国际 I 74Y 0
CZ 1510 2015-7-26 18:20:00 2015-7-26 19:50:00 国际 Y 738 378
CZ 1511 2015-7-26 18:25:00 2015-7-26 20:00:00 国际 Y 738 378
CZ 1512 2015-7-26 18:25:00 2015-7-26 19:35:00 国内 Y 320 312
FM 1513 2015-7-26 18:25:00 2015-7-26 20:30:00 国内 Y 738 378
MU 1514 2015-7-26 18:30:00 2015-7-26 19:20:00 国内 Y 320 312
HU 1515 2015-7-26 18:30:00 2015-7-26 19:15:00 国内 Y 738 378
CZ 1516 2015-7-26 18:30:00 2015-7-26 20:30:00 国内 Y 738 378
CZ 1517 2015-7-26 18:35:00 2015-7-26 19:05:00 国内 Y 320 312
CZ 1518 2015-7-26 18:35:00 2015-7-27 6:40:00 国内 Y 73G 268
CZ 1519 2015-7-26 18:35:00 2015-7-26 20:40:00 国内 Y 738 378
CZ 1520 2015-7-26 18:40:00 2015-7-26 20:00:00 国内 Y 321 362
CZ 1521 2015-7-26 18:45:00 2015-7-27 8:50:00 国际 Y 321 362
ZH 1522 2015-7-26 18:45:00 2015-7-26 21:15:00 国内 Y 738 378
HU 1523 2015-7-26 18:50:00 2015-7-26 19:45:00 国内 Y 738 378
MU 1524 2015-7-26 18:50:00 2015-7-26 19:50:00 国内 Y 319 252
CA 1525 2015-7-26 18:50:00 2015-7-26 19:55:00 国内 Y 73G 268
CZ 1526 2015-7-26 18:55:00 2015-7-26 20:20:00 国内 Y 738 378
CZ 1527 2015-7-26 18:55:00 2015-7-26 20:35:00 国内 D 320 312
HU 1528 2015-7-26 18:55:00 2015-7-27 9:20:00 国内 Y 738 378
CZ 1529 2015-7-26 19:00:00 2015-7-26 21:30:00 国际 Y 388 1312
KQ 1530 2015-7-26 19:05:00 2015-7-26 22:25:00 国际 Y 788 500
HU 1531 2015-7-26 19:05:00 2015-7-26 22:30:00 国内 Y 738 378
ZH 1532 2015-7-26 19:05:00 2015-7-26 19:20:00 国内 Y 319 252
CZ 1533 2015-7-26 19:05:00 2015-7-26 20:45:00 国内 Y 319 252
CA 1534 2015-7-26 19:10:00 2015-7-26 20:25:00 国内 Y 321 362
SC 1535 2015-7-26 19:10:00 2015-7-26 20:20:00 国内 Y 738 378
CZ 1536 2015-7-26 19:15:00 2015-7-26 20:10:00 国内 Y 320 312
CA 1537 2015-7-26 19:15:00 2015-7-26 20:30:00 国内 Y 321 362
MU 1538 2015-7-26 19:15:00 2015-7-26 20:10:00 国内 Y 320 312
CZ 1539 2015-7-26 19:20:00 2015-7-26 20:50:00 国内 Y 738 378
CZ 1540 2015-7-26 19:20:00 2015-7-26 20:10:00 国内 Y 738 378
CZ 1541 2015-7-26 19:20:00 2015-7-27 8:15:00 国内 Y 321 362
CA 1542 2015-7-26 19:20:00 2015-7-26 21:00:00 国内 Y 321 362
CZ 1543 2015-7-26 19:25:00 2015-7-26 21:25:00 国内 Y 321 362
CZ 1544 2015-7-26 19:30:00 2015-7-26 19:40:00 国内 Y 321 362
CZ 1545 2015-7-26 19:30:00 2015-7-27 0:05:00 国际 Y 332 606
CZ 1546 2015-7-26 19:30:00 2015-7-26 20:10:00 国际 Y 73G 268
CZ 1547 2015-7-26 19:35:00 2015-7-27 7:20:00 国内 Y 752 478
JD 1548 2015-7-26 19:35:00 2015-7-26 23:00:00 国内 Y 319 252
CZ 1549 2015-7-26 19:35:00 2015-7-27 7:15:00 国内 Y 319 252
CZ 1550 2015-7-26 19:35:00 2015-7-27 8:20:00 国内 Y 738 378
CZ 1551 2015-7-26 19:40:00 2015-7-26 20:45:00 国内 Y 319 252
CZ 1552 2015-7-26 19:45:00 2015-7-26 21:15:00 国内 Y 738 378
CZ 1553 2015-7-26 19:50:00 2015-7-27 8:00:00 国内 Y 320 312
FM 1554 2015-7-26 19:50:00 2015-7-26 21:30:00 国内 Y 333 670
TG 1555 2015-7-26 19:50:00 2015-7-26 21:00:00 国际 Y 773 730
ZH 1556 2015-7-26 19:50:00 2015-7-26 18:50:00 国内 Y 320 312
CZ 1557 2015-7-26 19:55:00 2015-7-27 7:50:00 国内 Y E90 140
ZH 1558 2015-7-26 19:55:00 2015-7-26 21:15:00 国内 Y 738 378
9C 1559 2015-7-26 20:00:00 2015-7-26 20:55:00 国内 Y 320 312
ZH 1560 2015-7-26 20:00:00 2015-7-27 7:25:00 国内 Y 738 378
3U 1561 2015-7-26 20:00:00 2015-7-26 21:40:00 国内 Y 321 362
CZ 1562 2015-7-26 20:00:00 2015-7-26 21:25:00 国际 Y 321 362
HU 1563 2015-7-26 20:05:00 2015-7-26 20:00:00 国内 Y 738 378
CZ 1564 2015-7-26 20:05:00 2015-7-26 21:05:00 国内 Y 319 252
AK 1565 2015-7-26 20:05:00 2015-7-26 20:50:00 国际 Y 320 312
KN 1566 2015-7-26 20:10:00 2015-7-26 20:55:00 国内 Y 738 378
CZ 1567 2015-7-26 20:10:00 2015-7-27 9:15:00 国内 Y 319 252
CZ 1568 2015-7-26 20:10:00 2015-7-27 10:05:00 国内 Y 752 478
MF 1569 2015-7-26 20:15:00 2015-7-26 20:55:00 国内 Y 738 378
CZ 1570 2015-7-26 20:15:00 2015-7-26 20:25:00 国内 Y E90 140
SC 1571 2015-7-26 20:15:00 2015-7-26 21:20:00 国内 Y 738 378
ZH 1572 2015-7-26 20:20:00 2015-7-26 21:20:00 国内 Y 738 378
CZ 1573 2015-7-26 20:20:00 2015-7-26 22:05:00 国际 Y E90 140
ZH 1574 2015-7-26 20:20:00 2015-7-27 6:50:00 国内 Y 738 378
3U 1575 2015-7-26 20:25:00 2015-7-26 21:35:00 国内 Y 321 362
MU 1576 2015-7-26 20:30:00 2015-7-26 21:30:00 国内 Y 320 312
HU 1577 2015-7-26 20:30:00 2015-7-26 21:25:00 国内 Y 763 538
CZ 1578 2015-7-26 20:30:00 2015-7-26 21:30:00 国内 Y 320 312
CZ 1579 2015-7-26 20:35:00 2015-7-27 7:55:00 国内 Y 320 312
FX 1580 2015-7-26 20:35:00 2015-7-28 5:00:00 国际 I 77F 0
JD 1581 2015-7-26 20:35:00 2015-7-27 6:35:00 国内 Y 319 252
HU 1582 2015-7-26 20:35:00 2015-7-27 7:55:00 国内 Y 738 378
CZ 1583 2015-7-26 20:40:00 2015-7-26 21:40:00 国内 Y 738 378
CZ 1584 2015-7-26 20:40:00 2015-7-27 8:30:00 国际 Y 738 378
CZ 1585 2015-7-26 20:40:00 2015-7-26 21:35:00 国内 Y 738 378
CZ 1586 2015-7-26 20:45:00 2015-7-27 8:45:00 国际 Y 320 312
ZH 1587 2015-7-26 20:45:00 2015-7-26 19:40:00 国内 Y 320 312
MU 1588 2015-7-26 20:50:00 2015-7-27 0:10:00 国际 M 738 378
CZ 1589 2015-7-26 20:50:00 2015-7-26 21:50:00 国内 Y 738 378
MF 1590 2015-7-26 20:55:00 2015-7-26 22:00:00 国内 Y 738 378
MU 1591 2015-7-26 20:55:00 2015-7-26 22:10:00 国内 Y 73G 268
OQ 1592 2015-7-26 21:00:00 2015-7-26 22:00:00 国内 Y 320 312
ZH 1593 2015-7-26 21:00:00 2015-7-27 9:25:00 国内 Y 738 378
CZ 1594 2015-7-26 21:00:00 2015-7-27 0:20:00 国际 Y 332 606
CZ 1595 2015-7-26 21:05:00 2015-7-27 7:35:00 国内 Y 738 378
CA 1596 2015-7-26 21:05:00 2015-7-27 8:45:00 国内 Y 738 378
CZ 1597 2015-7-26 21:05:00 2015-7-26 21:55:00 国内 Y 738 378
CZ 1598 2015-7-26 21:10:00 2015-7-27 10:20:00 国内 Y 333 670
CZ 1599 2015-7-26 21:10:00 2015-7-26 22:10:00 国内 Y 320 312
NH 1600 2015-7-26 21:10:00 2015-7-27 9:10:00 国际 Y 763 538
MU 1601 2015-7-26 21:10:00 2015-7-26 22:00:00 国内 Y 32V 312
CA 1602 2015-7-26 21:15:00 2015-7-27 8:35:00 国内 Y 321 362
MU 1603 2015-7-26 21:15:00 2015-7-27 8:25:00 国内 Y 738 378
CA 1604 2015-7-26 21:20:00 2015-7-27 8:30:00 国内 Y 333 670
CZ 1605 2015-7-26 21:25:00 2015-7-26 22:20:00 国内 Y 320 312
KA 1606 2015-7-26 21:25:00 2015-7-26 22:20:00 国际 Y 321 362
CZ 1607 2015-7-26 21:25:00 2015-7-27 8:05:00 国内 Y 319 252
HU 1608 2015-7-26 21:25:00 2015-7-27 7:55:00 国内 Y 738 378
HU 1609 2015-7-26 21:30:00 2015-7-27 7:40:00 国内 Y 738 378
CZ 1610 2015-7-26 21:30:00 2015-7-27 8:35:00 国内 Y 320 312
HU 1611 2015-7-26 21:35:00 2015-7-27 7:05:00 国内 Y 73G 268
CZ 1612 2015-7-26 21:35:00 2015-7-27 9:30:00 国际 Y 319 252
CZ 1613 2015-7-26 21:35:00 2015-7-26 22:30:00 国内 Y 320 312
CZ 1614 2015-7-26 21:35:00 2015-7-26 22:55:00 国内 Y 738 378
CZ 1615 2015-7-26 21:40:00 2015-7-27 8:00:00 国内 Y 772 752
CZ 1616 2015-7-26 21:40:00 2015-7-27 10:40:00 国内 Y 738 378
CZ 1617 2015-7-26 21:45:00 2015-7-27 8:35:00 国内 Y 333 670
MU 1618 2015-7-26 21:45:00 2015-7-26 23:00:00 国内 Y 321 362
CZ 1619 2015-7-26 21:45:00 2015-7-27 7:15:00 国内 Y 319 252
CA 1620 2015-7-26 21:45:00 2015-7-27 7:25:00 国内 Y 73W 298
CZ 1621 2015-7-26 21:50:00 2015-7-27 8:20:00 国内 Y 738 378
CZ 1622 2015-7-26 21:50:00 2015-7-27 7:40:00 国内 Y 733 298
CZ 1623 2015-7-26 21:50:00 2015-7-26 22:40:00 国内 Y E90 140
FX 1624 2015-7-26 21:50:00 2015-7-27 2:15:00 国际 I M1F 0
CZ 1625 2015-7-26 21:55:00 2015-7-27 7:30:00 国际 Y 73W 298
CA 1626 2015-7-26 21:55:00 2015-7-27 7:10:00 国内 Y 73G 268
CZ 1627 2015-7-26 21:55:00 2015-7-27 8:10:00 国内 Y 321 362
ZH 1628 2015-7-26 22:00:00 2015-7-26 20:05:00 国内 Y 320 312
CZ 1629 2015-7-26 22:00:00 2015-7-27 9:10:00 国际 D 321 362
CZ 1630 2015-7-26 22:00:00 2015-7-27 8:30:00 国内 D 320 312
MF 1631 2015-7-26 22:00:00 2015-7-26 22:55:00 国内 Y 738 378
PN 1632 2015-7-26 22:05:00 2015-7-26 23:10:00 国内 Y 320 312
CZ 1633 2015-7-26 22:05:00 2015-7-27 10:45:00 国际 Y 319 252
CZ 1634 2015-7-26 22:10:00 2015-7-27 11:00:00 国内 Y 788 500
JD 1635 2015-7-26 22:10:00 2015-7-27 7:25:00 国内 Y 319 252
EK 1636 2015-7-26 22:10:00 2015-7-26 23:55:00 国际 3 773 730
FX 1637 2015-7-26 22:10:00 2015-7-27 1:10:00 国际 I 77F 0
ZH 1638 2015-7-26 22:10:00 2015-7-27 8:55:00 国内 Y 738 378
CZ 1639 2015-7-26 22:15:00 2015-7-27 9:30:00 国际 Y 788 500
CZ 1640 2015-7-26 22:15:00 2015-7-27 6:55:00 国内 Y 319 252
CZ 1641 2015-7-26 22:15:00 2015-7-27 9:55:00 国内 Y 320 312
CZ 1642 2015-7-26 22:15:00 2015-7-27 8:35:00 国际 Y E90 140
CZ 1643 2015-7-26 22:20:00 2015-7-26 23:10:00 国内 Y 320 312
ZH 1644 2015-7-26 22:20:00 2015-7-27 7:20:00 国内 Y 738 378
HU 1645 2015-7-26 22:25:00 2015-7-26 23:30:00 国内 Y 738 378
CZ 1646 2015-7-26 22:25:00 2015-7-27 12:50:00 国际 Y 752 478
CZ 1647 2015-7-26 22:25:00 2015-7-27 6:45:00 国内 Y 320 312
CA 1648 2015-7-26 22:25:00 2015-7-27 9:05:00 国内 Y 738 378
FX 1649 2015-7-26 22:30:00 2015-7-27 2:50:00 国际 I 77F 0
CZ 1650 2015-7-26 22:30:00 2015-7-27 9:05:00 国内 Y 319 252
JD 1651 2015-7-26 22:30:00 2015-7-27 6:55:00 国内 Y 320 312
PN 1652 2015-7-26 22:35:00 2015-7-26 23:30:00 国内 Y 320 312
